cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
Ugz7S8vqTjMdnWi396p4AaABAg,"buang yang terinfeksi 
bunuh",3 tahun yang lalu,@NovadaFarhans,UCvFWC7g45E_fsTC8kJWNGxA,0,https://yt3.ggpht.com/ytc/AGIKgqMh6NpItBscQmCsNMttsfiP6pKzTZ-RbBKy_7WD-w=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.453707
UgzL-n4Gr-ylHVDjmuN4AaABAg,"Ya Allah lindungilah seluruh warga Indonesia, mari bersatu untuk berdoa kepada Tuhan yang maha esa. Berdoa menurut agama dan kepercayaan masing-masing",3 tahun yang lalu,@sinigamer4431,UC-GQr90vPgpjYij-bnMCAHg,0,https://yt3.ggpht.com/ytc/AGIKgqO8rJ4y1E5fF-I-lMq6y16kBxRMG4ZXQOUu84bq=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.458064
UgwiUlL4O8UnhsVP9314AaABAg,"Nah Klo udh kayak gitu apa kalian masih mau tenang2 saja dan bilang kita kebal dari virus Corona yang belum tentu kebenarannya?!

Ini bisa dijadikan peringatan untuk kita agar selalu waspada dan tidak tenang2 saja dan bikin virus Corona sebagai bahan candaan.",3 tahun yang lalu (diedit),@OnyK,UCYc3CtpCwqRM_xpLldOUAIw,1,https://yt3.ggpht.com/ytc/AGIKgqNC7E8gFuX3d19hmBhsI1bHjHdTslB4Nl4B2WCpYQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.463501
Ugx5xawZiXsbFdGkSGV4AaABAg,Penerbangan internasional di tutup supaya tidak menyebar pa,3 tahun yang lalu,@dinawulanmarchelin2283,UC-NvCpeKfMoSE9VgZbpFQmQ,0,https://yt3.ggpht.com/ytc/AGIKgqOA0vBBo3y843IhnNRTTFf0quh5g0EBxw8jerz4FOk=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.469013
UgyJeUBhk7xB6VkcijJ4AaABAg,🐻 VIRUS CORONA MASUK KE INDONESIA GARA-GARA BABU PINOKOWI & NASTAK🐸 MENGIZINKAN TKA ASING CINA 🐷 ☭ 🐷 MENYUSUP KE 🇮🇩 🌱🌍🍑🍇🌱 KALIAN MEMANG SUMBER NESTAPA🌱💎🌱❤️🌱,3 tahun yang lalu,@howto2457,UC6h6Be0t9VXpsgY1CPjflDA,0,https://yt3.ggpht.com/ytc/AGIKgqMg7eQInvdhBKK9Q_1Vv4oX5qokgzqL_wFYL5K4=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.475372
Ugxr5FsCpxZHRmShV3x4AaABAg,"Dulu kata Ilmuwan Harvard, ""Indonesia belum melaporkan satu pun kasus (penularan virus Corona) dan menurut kami, seharusnya sekarang sudah ada beberapa kasus,""
Dan dibantah Menkes. Sekarang….",3 tahun yang lalu,@wahyoe1239,UCtVivriSsAa2GDA_j0T59Sw,0,https://yt3.ggpht.com/ytc/AGIKgqP-V5jKgKCZmdyuS_P7xOuqzPNL2TK2qTV724CL0g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.485732
Ugy6_g3yO6oyQzjiem14AaABAg,Tutup semua penerbangan di batasi asing aseng jgn di ksh masuk sembarang awasi dgn ketat,3 tahun yang lalu,@mustarikamphak1235,UCJYmUQ7WICcr97T7OUFCTLw,0,https://yt3.ggpht.com/ytc/AGIKgqOzGlYNkBN_EaD5HMWLe5hJFpRSCvzNfFuXwQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.497793
UgzjFuXEwllF8_UsV6d4AaABAg,"Presiden suka cina, cebong pun suka cina semoga cebong senantiasa terkena virus corona :)",3 tahun yang lalu,@fuadindra,UCG6WeJ7njiOMG_Leco7uSUg,0,https://yt3.ggpht.com/ytc/AGIKgqONnYlmSCDGmgbgmOwo-ckyMWsN58vb64lL2UxHHw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.506597
UgyKK6OmOfCTH5Ms_vR4AaABAg,"Haduh hanya di telusuri habis bertemu dengan Siapa..
Tapi pak masih banyak. WNA Jepang ke Indo.
1.Naik Transportasi apa misal pesawat, DAMRI,Kereta Bandara, Taksi kan ada puluhan penumpang.

2.Selama di Indonesia kemana aja.
Contoh misal WNA Jepang ke Mall bertemu banyak orang bukan.
Kalau bisa orang yg merasa kontak langsung dengan WNA tersebut.harus Melapor ke dinas kesehatan terdekat!!",3 tahun yang lalu,@sholeh5641,UChQsY0FPR1rLXytZEK5wiYA,0,https://yt3.ggpht.com/ytc/AGIKgqNQDjVDdQdwJ3_ajJ7kUbIIjUp65_L1h769YP5YEQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859231.514195
Ugy2G9rqvSxI--LRJvF4AaABAg,"Masker tidak ada di toko"" p presiden? Jambi. Gmana ni pemerintah",3 tahun yang lalu,@aliffiyafiqoulbi6535,UC8hAHW6H5V4wJzycRx20_JA,0,https://yt3.ggpht.com/CjOHr1q_-HhDaRiBYBq58cR4qTQVGE2GIw9ETuSeSoxeFskhvYc627unvwaFZCDkDuQXI-hLOQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.040684
UgxY_29eFbScu9RhqZt4AaABAg,"Amerika sudah menutup penerbangan dari/ke korea & jepang ,,,, indo juga harus menutup jalur penerbangan korea jepang",3 tahun yang lalu,@luqmanmediachannel216,UCIXmzthSzyMm0RmeB1R6mAQ,0,https://yt3.ggpht.com/P8gPoBLxIdyAzZuAw1x3kguAIs-9SxY31V859R765_GJm6BqBzERgTAK6GFjJN6lJN-YMclWgg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.046944
Ugx1cyK9vZmR-Uhlm8l4AaABAg,Lepas Aceh...beri Aceh merdeka...,3 tahun yang lalu,@aulianisr6264,UCBxa8NG9zCWYIqWkQBTVGvw,0,https://yt3.ggpht.com/ytc/AGIKgqNrjPcQvNOQUrArdbGJ6mke72bdseyNqXR2BA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.050958
Ugxxb9cAXW62IOGNHsp4AaABAg,Kan kan kan,3 tahun yang lalu,@romisupriadi5522,UCs0VfixGJ7SIP4evqG0QozQ,0,https://yt3.ggpht.com/ytc/AGIKgqNGewfX6OgI93dTwxsvr9060WCp8UmC7u-9pSwg1g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.055712
UgzPrvaLOF7jz5GcdA54AaABAg,"Sebaiknya kita sholat ngaji dan berdoa meminta ampun atas segala dosa yang telah kita perbuat
minta perlindungan sama ALLAH SWT 
Semoga yg terkena virus ini segera di sembuhkan dan tidak menyebar luas ke wilayah Indonesia 🇮🇩 Aamiin
  Karna hanya kepada ALLAH lah kita meminta perlindungan 👍",3 tahun yang lalu (diedit),@kejoakelsangrayngebul2110,UCqSAIcoVejxUW8ob6sOYA6w,0,https://yt3.ggpht.com/ytc/AGIKgqOrH2gZXUoDO6owaLKwkQj8Wzy97uQ2lB3aQs0o=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.06841
Ugzz1aA7onShoqFsi0Z4AaABAg,"Gara gara pasar tomohon ini mah
Liat aja tu pasar semua ada mulai dari kucing sampe cebong

Sama saja kelakuan nya dengan
Pasar extrim di wuhan",3 tahun yang lalu,@culestv1727,UClPoyzMK1d2rso9z3LqgrRg,0,https://yt3.ggpht.com/ytc/AGIKgqMmpPJSI04QytqWvXAf1Hci1gURnTnIWmaTofuhnA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.076226
UgwbL6VRyvIEfyGLyqh4AaABAg,"Apakah ini cara tuhan untuk mengakhiri dunia ini.....marilah kita berdo'a menurut agama kita masing2,semoga kita di beri kesehatan selalu",3 tahun yang lalu,@zainpratama6701,UC4IG_HVOjYEOiN0Y5EpWP-w,0,https://yt3.ggpht.com/ytc/AGIKgqNEbXqJf_HCveMzxw9wmxYDItR0SQ909n0l7g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.087639
UgzHjUI8kUmtej-hHCx4AaABAg,"Ya Allah..smoga kita dan kluarga smua serta teman2 tidak terinfeksi,,Aamiin ya Allah...
Indonesia Sehat!!!",3 tahun yang lalu,@SastroMedok,UCP9rQ2ZRCG6wGIhjr33D0Iw,1,https://yt3.ggpht.com/ytc/AGIKgqMZRapyMllTsMB1E0OKly-rcb2AIq2MmG4x_3A3Ng=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.096322
UgzyxfL5kHMXu04NpsJ4AaABAg,"Untung ada info, bila tidak tetap O bagainana kemungkinan yang tak melapor atau sengaja cari korban di istana..? Kami hanya bisa berdoa bagi yang mau menerima salam. Abi 313",3 tahun yang lalu,@abiarqom966,UCcta4g-nhn40aaJnPF9IDAw,0,https://yt3.ggpht.com/ytc/AGIKgqODQ13weUzGW-X_JWQxjklWsBXW-rd3-mQk4aA3=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.109262
UgwI4Ii-m8Aw_e3rrLB4AaABAg,"Mana Rasa2 Santuy Lagi Ada Gak??? Wkwkwkwk Biasa Nya Ada Yg Bilang ""Indonesia Ma Santuyyy"" Aduhhhh",3 tahun yang lalu,@masim9909,UCV470DzVNcnJXNPoL3swsEQ,0,https://yt3.ggpht.com/ytc/AGIKgqO7f0CZRzjJikSRiV7a3inUUM8y8Um8v9tzlBRp=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.116816
UgxiZJe6MfVvE5e96CN4AaABAg,"Orang Jepang itu datang naik pesawat, terus jumlah orang di pesawat itu berapa banyak? Dan orang yg di pesawat pergi kemana saja dan bertemu dengan siapa? Dan orang saat mereka jalan"", siapa saja yang mereka temui? Dan dan dan dan. Ahh sudahlah",3 tahun yang lalu,@herrych6988,UCCaGYNhjIb91wta2yOK7uTQ,0,https://yt3.ggpht.com/ytc/AGIKgqOvwtQYL21-VuKs4x7l7A055b6A0QvYKvGy66mezQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.125064
UgzBQc6o3TwCIHfsLI14AaABAg,Minum supertetra sembuh.,3 tahun yang lalu,@juarakenyal7472,UCYURKvBEVgmhpmlLOL3p4vw,0,https://yt3.ggpht.com/ytc/AGIKgqM-zWe7acy6iMyuGKyP25JrvITKn7S_Ag9K-AMK=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.134322
UgzbRiKGCDI8-A_WaGt4AaABAg,Sya melihat postingan lain di youtube di kolom komentar..saya prihatin banyak yang masih menyepelekan virus corona.gegabah.katanya orang indonesia kebal terhadap corona.ingat penyakit itu bisa menjakiti siapa saja,3 tahun yang lalu,@infogokil9826,UCDL7PSCejjdwa0Vqd9J6Jjg,0,https://yt3.ggpht.com/ytc/AGIKgqNMR42ALHMGO_aQieZblUSAY62fWZpd3b-S_Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.141432
UgwyNbo9mYMC9n8_B9F4AaABAg,"Kalau didengar dari kronologi ceritanya.. Maka jelas indoneisa tidak mampu menghadapi corona.. Justru baru terdeteksi di malaysia.. Dan itupun setelah dapat kabar dari malaysia barulah indonesia mulai teliti memeriksa pasien tersrbut.. 

Ini jelas sangat tidak siap dan tidak mampu.. Seandainya pasien di malaysia itu TIDAK menelepon penderita yg di indonesia. Maka mungkin saja sampai detik ini, ha pasien tersebut masih di diagnosis sebagai ISPA.. 

DAN bisa dibayangkan berapa orang yg telah di tularkan selama ini....",3 tahun yang lalu,@sikkaHoderchanell,UCBI0IBD0Mwc9PO1i7Yzz5_g,0,https://yt3.ggpht.com/ytc/AGIKgqNS1IJ4S0hXT2IDUAhFOcl16XF9RCf0irndOBIRdw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.151303
UgzWJTy_siiWfXu-szJ4AaABAg,Orang jepang sudah bersinggungan dengan orang di indonesia berapa orang?... Yang di indonesia 2 orang kena bagaimana dengan orang sekitarnya?... Bagaimana dengan orang sekitarnya lagi dan sekitarnya lagi?....Bagaimana menjelang lebaran?..........karantina yg baru dari luar mungkin jalan yg terbaik.......,3 tahun yang lalu,@dionkristal6038,UCiXJIW0_KXH-S-3yZk04E2Q,0,https://yt3.ggpht.com/ytc/AGIKgqMAl0Deqk5rTTtgZwLWgk51Ofg2wp11HwjN5A=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.155879
UgwPbzGbWFBi52OIeql4AaABAg,Pakde jenguk dong yang terkena virus corona,3 tahun yang lalu,@adityasyaputra1030,UC6ledF6jv4BUzXXqZCmmN-A,0,https://yt3.ggpht.com/ytc/AGIKgqM3wXJEVyTesuyDsYUq4GwaLl5dPTg911_WITwY=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.163345
Ugx18Pyivc63fhWFucp4AaABAg,"Ya Allah,,
Tolong Jauhkanlah Dan Lindungilah Semua Warga Negera Indonesia Dari Virus Corona🇲🇨🙏",3 tahun yang lalu,@yamanakaroy5008,UCzi0UzXYAeFgPYqMM7B3WJw,5,https://yt3.ggpht.com/ytc/AGIKgqPrqkGfiMOgsp0LKpRlMsZqxBcpi6SV0CEN6g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.168059
UgzL7vyRoehx-tMo8od4AaABAg,Kalo kaya gini demo ae turunkan harga Masker Cok..bukan nya BBM lagi..huhuhuuu..,3 tahun yang lalu,@abelibnu2409,UCPR8w6snXdepC-FEZ59XPMA,0,https://yt3.ggpht.com/ytc/AGIKgqMPY-Mfy_k5OIlXAEtFprdPWtgNFWYxbSLRcZ4RLA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.171896
Ugwsv34mE0T9LLOjOP94AaABAg,Wni di taiwan juga terinfeksi virus corona skrng bnyk orang sini menjahui orang indonesia merasa ketakutan... 😭 bertanya di jln ma orang taiwan menghindar orang taiwan,3 tahun yang lalu,@wiwipesekvlog1198,UCL5FpPrzDYmcMnpHCw7OdfQ,0,https://yt3.ggpht.com/3Wzc6VTgweGS91HhuhEQkiSYl2K0k9gmSZfU929Cr_pjfdK4_fTzVVq0qJ43qJ0ws6bYV1MGt8s=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.178335
UgwvasnGR7SSySWjNzR4AaABAg,Ya allah lindungi kami semua....semoga yg sudah positive di berikan ketabahan & kesembuhan..aamiin,3 tahun yang lalu,@babyqueen857,UCm5wmeJ5NoOYwf9RGJ1Hs6Q,2,https://yt3.ggpht.com/ytc/AGIKgqOp5lkEFV8r1l0jUj9NlASXxFkNXJAVQ9xekroEwA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859232.183895
Ugx18Pyivc63fhWFucp4AaABAg.95gpMA77Y6j95gq3IYebSC,Amin,3 tahun yang lalu,@sinigamer4431,UC-GQr90vPgpjYij-bnMCAHg,0,https://yt3.ggpht.com/ytc/AGIKgqO8rJ4y1E5fF-I-lMq6y16kBxRMG4ZXQOUu84bq=s176-c-k-c0x00ffffff-no-rj,false,true,1586859232.482884
UgwvasnGR7SSySWjNzR4AaABAg.95gp1nK18bs95gq4t6rLLQ,Amin,3 tahun yang lalu,@sinigamer4431,UC-GQr90vPgpjYij-bnMCAHg,0,https://yt3.ggpht.com/ytc/AGIKgqO8rJ4y1E5fF-I-lMq6y16kBxRMG4ZXQOUu84bq=s176-c-k-c0x00ffffff-no-rj,false,true,1586859232.783035
UgzVzYU5ISZ4mfMOnIx4AaABAg,tutup penerbangan dri luar negri lah udah kjdian baru dah,3 tahun yang lalu,@aninditamardian2990,UCN0BMBoAHPcrtcvkUcXFVPg,0,https://yt3.ggpht.com/ytc/AGIKgqN0FWh-F6TtNj9qsIi4Dgw1_8Lh9-enL-MeNUyOTg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.290424
UgxWyBKSyX4hbVkDGHV4AaABAg,"Semoga cepat ditindak lanjuti, dan semoga ada kebijakan dibandara untuk pengecekan warga asing positif/negatifnya terjangkit virus corona.....",3 tahun yang lalu,@azzahra3286,UCE6Bzxaupa8qkdIbtFwXX3Q,0,https://yt3.ggpht.com/QQ7OMRv6DnzIlDnHIP8sVGLzuS_7C6quy94trcobVhnCqpfWFyaNHplOalTjdDlh-davfolB=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.299219
Ugz5n6KWwT5gNJab4AV4AaABAg,"Kita waspada  orang cina, tapi lupa ama org Jepang 😅",3 tahun yang lalu,@temaninvestor6203,UCt67t1Juf7JFR8Q7SWybpNw,0,https://yt3.ggpht.com/O7q8TBUzle_OzgRcyYB4tsQhRaqsJFSgJd_3aamN-Laaa-0WitfkXAziuV1WJI6U3ZYAsLngjw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.303598
Ugy2ZX_r0WfGJch2CQZ4AaABAg,Pada nolak cina eh yg nulari jepang,3 tahun yang lalu,@supiniani9099,UCvp4POI3e8m7yS8aYfrURug,0,https://yt3.ggpht.com/ytc/AGIKgqNEuJl4ACZ327yWYoeei0MiybnlqszWOnpDDpmM=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.308429
Ugwnf-D3J5evz76z9pB4AaABAg,Tiket ke akirat.....   Giliran indonesia.  Jakarta imabas pertama,3 tahun yang lalu (diedit),@jevoalsander3646,UCWiB3Xs73Xl0VTIqB-as9wg,0,https://yt3.ggpht.com/ytc/AGIKgqP9Oh6IbYoNrAOje8WsMEpwWWoUdx1hBemPXHo0=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.316157
UgzdkHXKgVL06ouoYW94AaABAg,Sekarang mau beli masker susah lagi tolong dong pemerintah segera permudah kami bli masker sebab d apotik2 egk ada semua kosong katax khusus samarinda,3 tahun yang lalu,@sugiartiysugiarti9126,UCsr3mcIEXerFNzfxIaQ7-4Q,0,https://yt3.ggpht.com/ytc/AGIKgqO7GCx3JBHyUM5nS-oDfOfLm0CnZB8zsZmpKw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.320197
Ugxwnpndx9nRxnKeJVZ4AaABAg,Kurs langsung jatuh jadi 14.300.. IHSG anjlokk se anjlok anjlokknya. Saya langsung jual semua reksadana saya.,3 tahun yang lalu,@whitehorse8350,UC3DP7tsqIAQZbOWkXUxJN3A,0,https://yt3.ggpht.com/ytc/AGIKgqPaHaAmrQnXqXJmPa2S6e0_rztB3DOAk_FQI-xIlw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.324443
Ugx3EqL1jXxoMklrr454AaABAg,"Tlg pak jokowi ttup penerbangan bwt wna,,
 Jngan sampai kita jdi korban nya hanya gara"" wna masuk pendapatan negara bertmbah rakyat jadi korban,,tlg ttup penerbangan ya pak jokowi😥😥🙏🙏🙏🙏",3 tahun yang lalu,@wangibanyu1209,UC5nD_7CAYnCo7TsgN1d5XdA,0,https://yt3.ggpht.com/ytc/AGIKgqOHIULQJBqj9UlP9r4-r_1OQthAiXncYoOMbA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.331396
UgxhxjJJsw2CH5DDN654AaABAg,"Mending terbuka lokasi kedua orang itu dimana, biar sekitarnya aware",3 tahun yang lalu,@jonnigultom7807,UCxAN0W8c_wHyR5VHuYZphxg,0,https://yt3.ggpht.com/ytc/AGIKgqPd_T7jBvYSbEG5TYm-xh3c6eSSDCFA3GqFfLF2=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.335319
UgyevS1tBXAvi1lfn8h4AaABAg,"Pak mohon tutup penerbangan internasional itu beresiko tinggi,",3 tahun yang lalu,@rikakhaerunnisa6529,UCxLrXPYp7oz3KHq88H8tjjg,1,https://yt3.ggpht.com/ytc/AGIKgqOMx7C9EGOJlhy2JvnLUPtR2f5ss_3LFrmGMl4u=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.339216
Ugyvcor6FAm6gil_VO94AaABAg,"INI NIH ORANG JEPANG SENGAJAA BUAT SEBARIN VIRUS CORONA DATANG SENDIRI KE TANAH AIR. PEMERINTAH KURANG TEGAS, JANGAN MIKIRIN UANG MULU LAH PAK.",3 tahun yang lalu (diedit),@ianadrian6123,UC1TA3KhV_Mp3uQ9_hn4xjKw,2,https://yt3.ggpht.com/ytc/AGIKgqOWMdEmgjpVi0A7-j8n6M5AYpoFo-Z0RyOIrdBFyQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.346098
Ugx1yyJVdEGVUq6oISF4AaABAg,"sulanti saroso guyssss, jan maen maen ke daerah sunter dan sekitarnya",3 tahun yang lalu,@panggilajasayang5719,UCxeyOkYG8hYktFJJ6H73STg,0,https://yt3.ggpht.com/ytc/AGIKgqMntqaGHtU6UyqMy09VeUxgbW_ogUBEgris-g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.351363
Ugx69U9mipTcILQQSrN4AaABAg,"Wni ini dri Depok
Dan saya jg dari Depok😭
Takut kluar rumah😭
YaAllah lindungilah kami dari segala marabahaya, amin..😭🙏",3 tahun yang lalu,@gendiskahiyang7373,UC7vQCZOfPwgoA3WCZXCSigQ,3,https://yt3.ggpht.com/ytc/AGIKgqPryHTUcszHwUsH1ahG-bBAK61KFh8BHb5IJA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.355269
UgzTJitUjkt9rAf8nKR4AaABAg,Jgn sangat bangga. Nah.,3 tahun yang lalu,@hamzahmohdyatim3577,UCSrY418w7H3R8wc8Qo3Qh2w,0,https://yt3.ggpht.com/ytc/AGIKgqNcQNzYL9sZblmia0ONcVdg66v9vkeuMWwcud0lig=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.361332
Ugx53KXZPA7Gv-k7gld4AaABAg,"Langsung karantina kan tolong...
Itu pasti orang tionghoa yg terjangkit..",3 tahun yang lalu,@aidil360,UCPWQTaBFw--g_63FyugbSAQ,0,https://yt3.ggpht.com/ytc/AGIKgqOokRwFj5zFcuJehUeO8kDjvyjtfR6q8627NnuE=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.367675
Ugzau7IqBIkqZLTKMH14AaABAg,Ya Allah.... ini ibu sm anakx sdh dari mana sj... trus yg sdh pernah radius dekat sm dia selama inkubasi siapa aja... apa bisa ditelusuri semua itu?,3 tahun yang lalu,@baladewapare558,UC8KD3QB5f-QgdLTIVGUUYCA,0,https://yt3.ggpht.com/ytc/AGIKgqNgKF4V6I6kkOYcIYfzaLETFlvA56OTl3g3LP3nrw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.371694
UgwoR-duH1xxerCQkNJ4AaABAg,"tembak mati aja lah, daripada nyebar",3 tahun yang lalu,@awanhitamyt262,UCun57xiysOpz4TeXXwV5ZmA,0,https://yt3.ggpht.com/ytc/AGIKgqMNVtkCfaPpkDRMTP_Y_VAS3O8Ba2N1x8F6dno60g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.37774
Ugy81XD4RTaOMZDEfFl4AaABAg,kayaknya gak punya tv ama hp tuh orang..sdh tahu lg viral malah cipika cipiki sama wna..,3 tahun yang lalu,@daztanlamaru,UC-sDUKoqJ-9VnCKZvKOgH4w,0,https://yt3.ggpht.com/cZITbwMoEmSJ5Aj1_lHaCY3PEYa5gFS4JqW4GPJ6oJiuAGDkFDgNVZ_9OcgGciGOatLmBwK-tA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.383992
UgxVDuGy62FCS8rdSel4AaABAg,Udh ada yg kena baru sadsr,3 tahun yang lalu,@conilkoesam5356,UCd7L4GmPDF7FgvSb6i_j-KA,0,https://yt3.ggpht.com/ytc/AGIKgqPPdmgTpoW-3WZFkkQWJBgcPRPq6BC3faoTXg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.387832
UgwyjdtiHqRB830mIc54AaABAg,"Di mhn Pak Jokowi melakukan tindakan pencegahan dgn menutup jalur penerbangan luar negeri,khususnya negara China dan negara² yg sdh tertular. sampai Virus corona di nyatakan aman oleh WHO silahkan di buka kembali.
Karena mencegah penularan Virus Corona itu lebih baik drpda mengobati yg sdh tertular....",3 tahun yang lalu (diedit),@ivanivandi7373,UCo6_tLekVfTIMc05gv_opEg,0,https://yt3.ggpht.com/ytc/AGIKgqM_0k0QKrERZVqGi4JB-AOq7xn2qF_WU2mO7Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859233.393611
Ugyvcor6FAm6gil_VO94AaABAg.95gnB9Q4xTU95j3HhFXNT8,orang jepang nya antek yahudi cia bro (ווי מיין באַמערקונג אויב איר זענט נאַריש),3 tahun yang lalu (diedit),@theshuriken,UCSqqHGmtZ6yFnALB_VGjndQ,0,https://yt3.ggpht.com/7Ppafi47KUn38Kk7PklUnefh7YfsBR6rFC5BICxofmAFeR42Lig_eg8fgE-0InOhRz0Dl_5VGzk=s176-c-k-c0x00ffffff-no-rj,false,true,1586859233.713985
Ugx69U9mipTcILQQSrN4AaABAg.95gmuyso1mN95gofWjyT-M,"Amin, mari berdoa menurut agama dan kepercayaan masing-masing, semoga Allah melindungi semua warga Indonesia. Amin YRA",3 tahun yang lalu,@sinigamer4431,UC-GQr90vPgpjYij-bnMCAHg,2,https://yt3.ggpht.com/ytc/AGIKgqO8rJ4y1E5fF-I-lMq6y16kBxRMG4ZXQOUu84bq=s176-c-k-c0x00ffffff-no-rj,false,true,1586859234.066759
Ugx69U9mipTcILQQSrN4AaABAg.95gmuyso1mN95groNz-IMU,Semoga tidak menyebar luas kak,3 tahun yang lalu,@kejoakelsangrayngebul2110,UCqSAIcoVejxUW8ob6sOYA6w,1,https://yt3.ggpht.com/ytc/AGIKgqOrH2gZXUoDO6owaLKwkQj8Wzy97uQ2lB3aQs0o=s176-c-k-c0x00ffffff-no-rj,false,true,1586859234.070532
Ugx69U9mipTcILQQSrN4AaABAg.95gmuyso1mN95mbbX--D6Z, @sinigamer4431  amin😔,3 tahun yang lalu,@gendiskahiyang7373,UC7vQCZOfPwgoA3WCZXCSigQ,0,https://yt3.ggpht.com/ytc/AGIKgqPryHTUcszHwUsH1ahG-bBAK61KFh8BHb5IJA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859234.07788
Ugx69U9mipTcILQQSrN4AaABAg.95gmuyso1mN95mbeIzZX2o, @kejoakelsangrayngebul2110  amin YaAllah😖,3 tahun yang lalu,@gendiskahiyang7373,UC7vQCZOfPwgoA3WCZXCSigQ,0,https://yt3.ggpht.com/ytc/AGIKgqPryHTUcszHwUsH1ahG-bBAK61KFh8BHb5IJA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859234.083377
Ugx69U9mipTcILQQSrN4AaABAg.95gmuyso1mN95owqI-C-my,the Jizyah iyahhheee,3 tahun yang lalu,@gendiskahiyang7373,UC7vQCZOfPwgoA3WCZXCSigQ,0,https://yt3.ggpht.com/ytc/AGIKgqPryHTUcszHwUsH1ahG-bBAK61KFh8BHb5IJA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859234.087137
UgwCQQmyZX_rPqA7QFx4AaABAg,Ya knp ttp aja WNA di perbolehkan masuk Indonesia ..,3 tahun yang lalu,@conilkoesam5356,UCd7L4GmPDF7FgvSb6i_j-KA,0,https://yt3.ggpht.com/ytc/AGIKgqPPdmgTpoW-3WZFkkQWJBgcPRPq6BC3faoTXg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859234.549374
UgwLFzFutI8ahYVlLv94AaABAg,Dmn itu daerahx,3 tahun yang lalu,@joslos2426,UCIvs95J8nQ_X9vDjDsrU0EA,0,https://yt3.ggpht.com/ytc/AGIKgqNHBZHPDEcPm2ZSjGe6pzp4TUqyDc7h-oX36Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859234.556376
UgzeBpNa2eQIay5YdQt4AaABAg,"Bersatu berdoa bersama kawan.. Sesuai keyakinan masing2..
Kita sejenak meminta perlindungan untuk seluruh warga indonesia..",3 tahun yang lalu,@ivanad.m510,UCUdm7aJ-Lqg5FU5aMWKNzLg,1,https://yt3.ggpht.com/ytc/AGIKgqNwWDxy7zpyMSgEIhdqthgk9EsEfNVnx1kLfy68=s176-c-k-c0x00ffffff-no-rj,false,false,1586859234.56238
