cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgyltPzvsNKF8XxeojN4AaABAg,Membuka masker seperti membuka aib kalo sekarang..,10 bulan yang lalu,bayu prisma,UCQnIzoXxsZkDaD4Kg41_0nw,0,https://yt3.ggpht.com/ytc/AGIKgqPzF6RnzhE6o76S4qHyPpOJzxKyQXaZ032ZjBGkrw=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.846015
UgxDmBMNPD7K53CS4EJ4AaABAg,"Dari tahun 2012 sampai sekarang tahun 2022 Hidup saya dibuat tidak nyaman dirumah dengan istri dan anak anak saya,karena bapak saya tidak setuju dengan istri pertama saya,saya tidur terpisah selama bertahun tahun,tidak seperti tetangga kontrakan sdr imam orang lampung istrinya lebih dari dua,pada saat tidak nyaman dengan istri yang satu bisa pindah keistri lainnya,jadi secara tidak langsung bapak mengajarkan anak punya istri lebih dari satu,fakta,ini saya Nurhadi irawan bekas satpam bioskop dan caffe 21/XXI karyawan korban kerja",10 bulan yang lalu (diedit),Nurhadi Irawan,UC7avSPgJinlOtz3cSY2-K5Q,0,https://yt3.ggpht.com/ytc/AGIKgqP0zBPssvQJT11X7laU5EgRTXUbTfUPwyXj0Q=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.850384
UgzffIXdnVDhG3aEpnB4AaABAg,Mantap,10 bulan yang lalu,Christo Railfans Anin Licious 🇮🇩 New Era,UCZiXauNlBUOO7npV0V2d5JQ,0,https://yt3.ggpht.com/O4PoVoGHILU5bOYE5Olr9M9tu9oHQgfGwFIKJleUUIjcHFyMbnqwtuAzamx9dS32pmd3b5vSnA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.854785
UgwaSjYGWvjoQCOgkF14AaABAg,Aminnn...🤲🤲,10 bulan yang lalu,Triana Butri,UCWykCcjl775jBrpbUqy9J4w,0,https://yt3.ggpht.com/ytc/AGIKgqM-BRVYD6tnutMp2peUQz26EAdou-iQRmNZUIlDG46VU1J4cR0oLvR8lvVc9Fhs=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.858798
Ugyp5v-OOP65BeOOmAh4AaABAg,Alhamdulillah 🤲,10 bulan yang lalu,Iyos Rudy Haryadi,UCjF21_kmAu4Vllst4ToPj8w,0,https://yt3.ggpht.com/ytc/AGIKgqO1iZW9Ri2Iq-ZHBhEM3Kym85uLbC9KTOhPsgDJXN57hANAvf5AxWZA_nta7_Oo=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.862575
UgwIZJKrUUDnkS5LhE94AaABAg,Mantap lah.,10 bulan yang lalu,Rohana Suria Siregar,UCanRfIyvhRftTzQ0R3wrb4g,0,https://yt3.ggpht.com/ytc/AGIKgqP0r1UFgOq3GyEsoKr4L8XNUdHnp6AL_kSUhg=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.867177
Ugy_LgmYxiqarPpNqMZ4AaABAg,Masker Mulu dibahas kesusahan rakyat yg dibahas pakde contoh nx saja BBM subsidi solar dikalsel masih sulit,10 bulan yang lalu,Siti Fatimah Sifa,UCViGVTYHX0lI6jT6y1u3uSg,0,https://yt3.ggpht.com/ytc/AGIKgqMAu1vdMYD4cey3-QHTJqgjRNRmRzX_OWrNpA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.871927
UgyUfYRpZiNVi9-_kOt4AaABAg,"Alhamdulillaah
Lumayan menghemat dana",10 bulan yang lalu,Mayang Idawati,UCwa3d2crOF7Pz39iklb6d6A,0,https://yt3.ggpht.com/ytc/AGIKgqPBqdThAuCJdrlVa32vdw0eJ1k-r7euU97ONGVliuMUl58EjLGI_ddm7HJAGesk=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.876933
Ugy2NMhfSvZ77116cFF4AaABAg,Alhamdulillah hirobilalmin 🙏🙏🙏,10 bulan yang lalu,Heni Wati,UCEHDfFmSPn1qWceIpiHteJg,0,https://yt3.ggpht.com/ytc/AGIKgqPeVvb2i71HhKwTDjM7WSxlCFnTq7f377YdBA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.881172
Ugx3hzyfRI-CaBVco1B4AaABAg,alhamdulillah,10 bulan yang lalu,Wi Nation,UC0yhfPDMDOv-A_ARfgvpyYg,0,https://yt3.ggpht.com/idK7WpMLkOhghdLrq2xFVhus9fMppcNi0Lypitc6kHaURfbYVJFXt_6uuUi7F6FUVqEx5QDs6w=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.885748
UgyZhgN3vv8hxFL4TLF4AaABAg,Alhamdulilah ya Allah akhir nya bangsa ku sembuh jga dari wabah covid terimah kasih prisiden ku pak jokowi dan para medis atas perjuangan nya selama ini Aamiin,10 bulan yang lalu,Aisyah plg,UCiThCffEUN-TBTtieRjFUag,0,https://yt3.ggpht.com/J8EoztktQu0-4bI4e-cerMbA1_P7Urm1tdMUXglMQNjZBGmCH3ZCsWOkEfE9eTYpHWTQmGvRww=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.890105
UgyEvRZsdcbt8ars4Vl4AaABAg,"Tapi aku tetap pakai masker ketika diluar ruangan,,banyak debu",10 bulan yang lalu,Muhamad Imron,UClKFI5wrIZ-rFmVNme-3Ieg,0,https://yt3.ggpht.com/UIUsECVIFOBdkUY-PUhEElptAKew2od0AkiBiC5gGXcebI364JOrw-1NSv6joXbDYcqRfPSjoQ=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.894078
UgyLtRLtdA8QqqyF8_B4AaABAg,"Udh kbiasaan pke masker, jd setiap kluar rumh walo pun pgi2 sbuh blnja sayur tetep pke masker , bkn untuk mlindungi virus aja sih, tp lbih aman mnyembunyikn muka,  spy tdk di kenalin, hehe,, dn klo siang mlindungi muka dr sengtan matahari biar kulit muka ga mudah kering dn  gosong 😀",10 bulan yang lalu,Meisya Shakira,UC8tUhR87IPxA6QeM3QBaVTg,0,https://yt3.ggpht.com/ytc/AGIKgqNbSJamirN8U37jWCCfRrHhUBzeC3bv4MBhrxA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201824.898086
UgwLl1k9hv0k62dX5ld4AaABAg,Terimakasih pak presiden aq thn depan awal otw indonesia dn aq udah vaksin 3x dr 2 bln yg lslu jd ksli gini gk mrmbeban kn km yg berada di.negars.orang yg mau balik k indonesia apa.lg tas.pcr.d negara yg aq tempatin taiwan tes pcr.mahal banget 7000nt kl d rupuah kn 3500 gk seperti tes pcr di indonesia yg cuman 500rb,10 bulan yang lalu,Tina Ani,UCSwMdK3Q62_En8aI4weJgbQ,0,https://yt3.ggpht.com/ytc/AGIKgqNbsyDVT4Tb6NJ0ijIxRnS8x8nHwn_z6j01HQ=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.402348
UgxY4IiAhfzDLMYpve94AaABAg,"Alhamdulillah ...semoga bebas pula segala musibah ,
Datanglah kedamayan seluruh rakyat INDONESIA JUGA PARA PIMPINANNYA ...AAMIIIN",10 bulan yang lalu,Bunda Sundari,UC0fh2L4uyntOEJVjnF6hG5g,24,https://yt3.ggpht.com/ytc/AGIKgqOcU32h0QlCF4yEZmq5l6rjfZsSLM52EI51HA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.410739
UgxrmAsSKRoUmSZmVkt4AaABAg,Terkecuali bagi yg AROMA mulutnya BAU BANGKAI tetap pakai masker !!,10 bulan yang lalu,Dani Effendi,UCwqWc9yoQyKGAIWq2WtFutQ,0,https://yt3.ggpht.com/ytc/AGIKgqOuVGPWizbX7YDGn2shbnx4fmFVvrV829Zd3w=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.416432
UgxG84EGhOifP38ZFk14AaABAg,"Tapi pake masker malah lebih bermanfaat, bukan cuma terhindar corona, tapi debu2 jg tersaring. Dan Tentunya kami sekeluarga sudah DOSIS 3.",10 bulan yang lalu,Mas DOYOX,UCvQiV91nvtsk6wSG4XoMIWQ,0,https://yt3.ggpht.com/D3ZBd3d5gs8tlKsBGa7bo5VgVEP6KBvWZBbYQ_1nUjRC7BnR2EcK8NPax2aXfH0KW0PzE0tS=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.425808
UgyjXPFEAWo6X-TG-Ep4AaABAg,"Allhamdullilah.... 
Tp sudah terbiasa pakai masker, kalo gak maskeran gimana gt hehehehe
Semoga saudara² kita yg lagi sakit diberi kesembuhan semua
Syafakallahu",10 bulan yang lalu,Liem Pranaja H,UC-WLqP2a0A4RarLjNxA60TA,0,https://yt3.ggpht.com/ytc/AGIKgqOxDUV3GBOHxc9XE1w3Z8wBL2eaAiNhV2FamxTJhA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.43503
UgyPdxTEvwmpUFwiO1Z4AaABAg,Alhamdulillah moga Indonesia jadi negara maju dn makmur 👍👍👍 makasih BPK presiden Jokowi ...👍 semangat 💪🏼,10 bulan yang lalu,lilik lik,UCwwp-Y_qSbfkWaA3R5CX2Ng,13,https://yt3.ggpht.com/ytc/AGIKgqN2Ya-xNI8WSbM-iu9qazzFMEJseE8dOn5LtQ=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.442572
UgyjNOFrvzzNiA3jEWF4AaABAg,Kapan pak ngumumin sawit boleh diexpor lagi?,10 bulan yang lalu,Misma Wati,UC9SQOfXnL3AMA2YZgmusSDw,0,https://yt3.ggpht.com/ytc/AGIKgqM-I_UDzkxSJO62wmJu17IDa8OKeqGZ8h4YiVeF=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.448239
UgwQFnw1ccyymFw1ag14AaABAg,"Semoga Pakde sehat sehat, Tuhan Memberkati🙏",10 bulan yang lalu,jovan putranto,UCohqIEiSWk2GN9NCNm2_A7g,6,https://yt3.ggpht.com/iBMwiycAJi92lOKNyv_IR5aJ1grXVDoJmy74RLOHaM9K0Ix0_RryK6hiH2ooHG-sUH8joQH4=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.458434
Ugwmk7WcNpQG8sOnI8Z4AaABAg,Gw yg pakai masker karena suka berekspresi di jalan be like,10 bulan yang lalu,Bankai,UChfTzccETJ0rBbwm_XQOz7A,0,https://yt3.ggpht.com/RL8erd3JMG9BUF4bEmXCIMnErvGsdUYWbrEMQKvnvOQbwggNlyO024JgNp9v1gnT0wcSib_8qA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.465684
UgwNhUuecsV63qTjglR4AaABAg,"Alhamdulillah... 
Semoga Warga NKRI selalu sehat dan berkah...",10 bulan yang lalu,Mas joely Radjawali Hitam,UCSW3IJuXchPRn-XIm8xG-hQ,3,https://yt3.ggpht.com/ytc/AGIKgqPBHQkhqNYb80MOeLF8IxjyV5Lg9MfqCSLxicYi=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.476087
UgyTfG4YnrmyjQljNfl4AaABAg,Semoga Allah membalas kebaikan bapak dunia dan akhirat,10 bulan yang lalu,dongbuka,UCYebLrm1ffq3DbhjGy-gFAw,0,https://yt3.ggpht.com/ytc/AGIKgqNivPJiqI21CU9N6mrVNAZG2k4EKIXiRG02Hw=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.482451
UgwRraVIyYRyuWbKU1p4AaABAg,"Enak pakai masker kalau saya , Karena Muka saya jelek",10 bulan yang lalu,Wong Jowo,UCydc78H05Kcz2LRsdsNXijQ,0,https://yt3.ggpht.com/G-589TEEqJ9dWAiOUyD_hI_5zfbxQIj47EzY04vJQlHO0rl_LVmSFR0jIUtAvIja1sle-wzeG9s=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.490061
UgyifXBBxWZWokzjOBp4AaABAg,semoga pak jokowi sekeluarga sehat slalu..tetep semangat untuk memimpin...like it,10 bulan yang lalu,moch abd rochim,UC80VBCnSxHUauqaGwwVRxIw,0,https://yt3.ggpht.com/ytc/AGIKgqN4V0LVU_TGrat0DhKPb22OQvG92WStTkQcmhJhzw=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.4974
UgxOV-uk9FtfMaFLwrx4AaABAg,2 tahun  jd terbiasa pake masker,10 bulan yang lalu,Mernythey82,UC2IDbi1hFhHnA47DPS1Bu5A,0,https://yt3.ggpht.com/ytc/AGIKgqPnA0fBVwHwsBL69wTlO3A0NS4K6cox-7WWjp43=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.506403
UgwErvDkFd9_Jd1bh3x4AaABAg,"Horeee
Alhmdllh",10 bulan yang lalu,Lili Li,UCiH4VQpfW_TpMZ7vJIa2glQ,0,https://yt3.ggpht.com/ytc/AGIKgqOGZgdCRaeoLgU5ot3fh_JK5q-psY-vU60pyg=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.513355
UgyeEZQTXvgP4zyf3M54AaABAg,Sukses dan sehat selalu pak jo. Tuhan memberkati. Damai dan harmonis Indonesia,10 bulan yang lalu,ghjkluiop,UCbPl-X1Oh4rD4fa0mK0jdXA,0,https://yt3.ggpht.com/ZzpZUfcuypAWRPVpMelmFQZd3DYZ-Wba-SZm8P14rfjbqgsySFF2adq153rHqygFGM60KPLDZg=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.519966
UgzT4FntZfSu_YW3gYR4AaABAg,Sekarang jd canggung kl buka masker wkwkwk,10 bulan yang lalu,Raffi Fadhlurrahman Putra Rahiem,UC4JhxBwUmpUVzv4xeIkM4mw,0,https://yt3.ggpht.com/CaxOhmZDzv-vcWOu162XRSMRqgA8izJ3rpdKaPu9azJmJePQRjEg_wXQJf1xkHgr2IbSbYj-=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.528467
Ugxry3Fjwank-QRVZ494AaABAg,Alhamdulillah Terimakasih Pa Presiden RI ( Pa Jokowi )  🙏🙏,10 bulan yang lalu,Warniti Suyatno,UCGyhWKS3TxiUdIvwVO-7ICw,0,https://yt3.ggpht.com/ytc/AGIKgqM0EjHymNnKfxd8prKi3-6L_R4ClbHZoIT8Zg=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.53362
Ugw2gPaLcdYID-u7--94AaABAg,singapura sudah bebas masker dari 1mei lalu. tapi di dalam transfortasi umum atau di dalam lif dan mall masih di haruskan memakai masker. semoga keadaan segera normal kembali. salam sehat indonesia ku.🇮🇩,10 bulan yang lalu,yati dewi,UCyjtYY2fkSOAlNwdTaP8DjA,0,https://yt3.ggpht.com/ytc/AGIKgqNaSj--aJ96YuhSncFtX4-Vgz-rhYo_G0i2PA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.539876
UgxtabkMWtWLI07ZWxJ4AaABAg,"Dari awal ada covid 19 Sampe sekarang Ga pernah pakai masker, karna Saya tau covid 19 hoakxxxs",10 bulan yang lalu,ita rosita,UCqII5gKEL9KeZu6t9GFmzjQ,0,https://yt3.ggpht.com/FgyVZUBJe-YOVsWMeCbBLsAcD30dKHIxWsBuaQHP0mIzckT2Z0ogTN1IP08xDjME8FNFDQDyncU=s176-c-k-c0x00ffffff-no-rj,false,false,1655201825.544319
UgxY4IiAhfzDLMYpve94AaABAg.9bBWt8p9VGP9bH2KpyIF6S,Prediksi gw bulan Agustus naik lg,10 bulan yang lalu,Rizky Dwityanugraha,UCdt0_EH8rI77HbBVRyUecyg,0,https://yt3.ggpht.com/ytc/AGIKgqMzIqbJ46tXQ5asLXBQvlSBmOOYSZhMgv_-SW-8qbrhOVUzzbGlNDxCuntCaG-0=s176-c-k-c0x00ffffff-no-rj,false,true,1655201825.859317
UgxY4IiAhfzDLMYpve94AaABAg.9bBWt8p9VGP9bH4ucz5N13, @Rizky Dwityanugraha  semoga semua bisa normal atas kehendak Allah ...Aamiin,10 bulan yang lalu,Bunda Sundari,UC0fh2L4uyntOEJVjnF6hG5g,1,https://yt3.ggpht.com/ytc/AGIKgqOcU32h0QlCF4yEZmq5l6rjfZsSLM52EI51HA=s176-c-k-c0x00ffffff-no-rj,false,true,1655201825.879515
UgxY4IiAhfzDLMYpve94AaABAg.9bBWt8p9VGP9bI9T-faYSd," @Rizky Dwityanugraha  daripada menyabda perkara negatif ,seyogyanya energi buat kebaikan
Rahayu rahayu rahayu, merdeka nusantara sehat bahagia",10 bulan yang lalu,Cukong Hermawan,UCnApwlgahqDTDMrWeRg41WA,0,https://yt3.ggpht.com/LAd96II2RCkreBhVikSeMYnFrSlEywk966rZSWdow0ofEZZomH_ghSavaKNTv7gp61e7eTN2CS8=s176-c-k-c0x00ffffff-no-rj,false,true,1655201825.891418
Ugyw5QkKe-7bPKQHL954AaABAg,Walaupun sudah bebas GK pake masker tpi saya sudah terbiasa pake masker kalo berangkat pergi.,10 bulan yang lalu,ZENA VESTIA,UCfsufWoKXbAAfkRWArRkn1w,0,https://yt3.ggpht.com/gzWzDCQCalnd3W3JAlFSUFhAVkBIEWUyAbGj7s8cq6FRFD77JV9aG7DsrWsz9CmyNtSR5glO=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.340489
UgzH6jF2fnPn8vOBmht4AaABAg,Top,10 bulan yang lalu,Sopa Alawi,UCx0-Y7kpHz8CRpAo5bL3lGg,0,https://yt3.ggpht.com/ytc/AGIKgqMkfSXiNcYjmqNWoWNwa1Ms-MYdpPad9aaQ2oQq3659h9KEoPFkAGVLvIx_c1Ok=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.349301
UgxKtIjx4bq3C0tL10V4AaABAg,saya tidak pernah pakai masker selama yg katanya pandemi.. saya merasa aneh kenapa orang2 pakai masker..???,10 bulan yang lalu,denny sinaga,UCnlt8eqQcxy-C_rATc0zS6Q,0,https://yt3.ggpht.com/ytc/AGIKgqNN9rlB8IK2t7otttdynfN17Q7fun4owvTCHTdc=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.35751
UgxGBVDay6InYyDkvuJ4AaABAg,"Alhamdulillah pak jokowi,  semoga indonesia semakin membaik, dan kembali normal, Aamiin🤲🤲🤲",10 bulan yang lalu,Mohammad Ali,UCTEcIgj4yHF6JnlXKIL1saA,0,https://yt3.ggpht.com/ytc/AGIKgqM5_-YAYfxHQtIhhgWT0Ao6P6JqxFP2GE2Vog=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.364366
UgxiOCWMswqSFQrGVWR4AaABAg,Ke mall bebas vaksin kedua dong pak,10 bulan yang lalu,Korban Review Youtuber,UCJajfoJKvrENX_i9ybW93HQ,0,https://yt3.ggpht.com/eMmsEFtajtSBuFKOy3ZV6bX2yuEt73ejdJtTYnTexuMjqjmk3-NK7nNSID98hTzPh1NJDFI8Mw=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.37303
UgyJdzUV5kIahNReKyF4AaABAg,"Saya ingat kan jgk covid mamang betul"" ada y . Sya pernah mengalami y . Demam , pusing , Sesak nafas sungguh"" luar biasa . Tanpa di oksigen . Tpi alqamdulilah sya bisa melalu itu semua .",10 bulan yang lalu,MS WAHYU 11,UCbR2d0AFPQPKNvIJjJYPMKg,0,https://yt3.ggpht.com/mnmR9n2pBnZGzsdsdGyQuYGdJ5xOZZPcTaknLvY3nhxiDJC4iDe7Hpmd299lFq5168wlhEmUiA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.382503
UgwBqivT1uteZD0X5Zx4AaABAg,Kalau vaksin masih di harus kan?,10 bulan yang lalu,Bertha AdungParuku,UCU9VDNTYpcsfXhULv_fVHrg,0,https://yt3.ggpht.com/ytc/AGIKgqOXuV6v5kLmsNzyihWEhoDlaxTYCsY1pM9g4g=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.388832
Ugzle1oYes82sVWEntN4AaABAg,Ttp Pakai masker saja lah biar upil gak berwarna hitam wkwkwk.,10 bulan yang lalu,Tiyo Piagio,UCg7wvsSnrb2jevg9hGLuUbw,0,https://yt3.ggpht.com/ytc/AGIKgqM2OdxKrdtizGfjePWOLJSyEnV1pymd_LW5GLO6=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.393915
UgzXoIto-YdOp8tosH54AaABAg,Dah terbiasa ke mana2 pakai masker...klau nggk pakai ada  yg kurang rasanya...,10 bulan yang lalu,Flower Flowers,UC0XQRuyofMqqJTgcK6jqf3Q,0,https://yt3.ggpht.com/ytc/AGIKgqNNs3zj9r492smiVLXWhH3dp0NjY-IgIhOnN8X5dA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.399091
UgzALTTsl4VNdSWBpGx4AaABAg,Alhamdulillahhirrobbil alamin....TERIMAKASIH.....mohon bantuan untuk para pengusaha kecil dan menengah.,10 bulan yang lalu,Rizqy Satria,UChsDUUhU9cqh5JtZ-FtpQAQ,1,https://yt3.ggpht.com/ytc/AGIKgqM9xPDO68kP9hhorAnX_xSdMqATzukTGQlP9g=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.406203
UgyyvLLcAQdK1EEkEoh4AaABAg,Presiden nya sdh mau bebas covid.tpi dibawahnya msh pengen menggaungkan covid .hidup presiden.,10 bulan yang lalu,ekspose lah,UC5E-Qe9nU1itxmqjg3qtXWA,0,https://yt3.ggpht.com/ytc/AGIKgqOAjfUV2JBtt5E6R4RjBBHWJg2AoMkMt2o0Z4YO6xlHOM0OVbbVaRjTtc7YRrMn=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.410687
UgxYF2IT1ZNoIqAGR1p4AaABAg,Saya akan tetap pakai masker demi menghindari orang2 yg suka foto tanpa izin.,10 bulan yang lalu,Roma Ani,UCWga-FEu9uKrHHxq5JQxwsQ,0,https://yt3.ggpht.com/ytc/AGIKgqPLLygGeRDXUuZL26t1nvN0y6qLSijMImbWBg=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.414832
UgyLRrFJlrqRk9q7Aux4AaABAg,RAKYAT SUDAH TIDAK LAGI PERCAYA PAK JOKOWI.  KARENA BANYAKNYA KORBAN  PENJARA DAN JIWA DARI PARA PEMUKA AGAMA ISLAM YANG HARUS DIBAYAR.  ISHAQ.,10 bulan yang lalu,Yayat Sudrajat,UCBlCZ8MSI_u20GvX46vaWbQ,0,https://yt3.ggpht.com/ytc/AGIKgqPQGJKHb4WXGdgHbLZVwyLhw_95ZXJFpoiUGp0uqbaxknoUvNxj__KlN905GSQT=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.420368
Ugz-j6KN4tnfdLdG8Z54AaABAg,"Mskipun dilonggarkan yuk kita budayakan pakai masker di luar ruangan
Untuk saya pribadi kebijakan ini sangat aneh dr sisi kesehatan
Di luar ruangan dan transportasi umum mskipun lebih tidak rentan trhadap penyebaran covid, tapi terlalu banyak polutan yg justru bisa menyebabkan penyakit paru² lainnya",10 bulan yang lalu,M A R M,UC0qZFD52MNgCFXJVrW1WxfQ,0,https://yt3.ggpht.com/ytc/AGIKgqOUrVMnrSijwzGtqU2rcZwIXV6ypPeaPyp5Jb1xIA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.424617
UgyX-SVJhfxZ-ICqSfd4AaABAg,Terimakasih atas perhatiannya terimakasih atas informasinya semoga bermanfaat untuk semuanya dan bisa bertambah meningkat wawasan juga bisa lebih baik lagi dan bisa memberikan yang terbaik untuk semuanya semoga diberi kekuatan dan kesabaran juga kesehatan dan keselamatan Aamiin terimakasih wasallam,10 bulan yang lalu,Ozo Sanja,UC0R0AKBW1R88Qr1xveXTfTw,1,https://yt3.ggpht.com/ytc/AGIKgqMJlw39BhaoJ0BfDCh0VfsG0AyPfk3Uzbi1lQ=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.428538
Ugxqi3xNnB9hU5FN3eJ4AaABAg,AQ g berkopit dan AQ tetep bermasker...karena Uda biasa pake sblm sikepet datang....,10 bulan yang lalu,Expose Ofme,UCQ0uEVZRQt5K2vqz3OIhb3Q,0,https://yt3.ggpht.com/4dQneISWpGXVzVz-utwyIu7C3LZGngma0XrahwEkWsi_WTtLboJiLe-cnrdwph9-5WjCHvpbjHY=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.433402
UgxbfPVto8thDMQwGq14AaABAg,"Saya udah terbiasa pakai masker 😷😷😷
Lebih nyaman malahan",10 bulan yang lalu,Ryan Ghiyats 25,UCwdHXBGHhZflE7RvNCR5JUw,0,https://yt3.ggpht.com/5cxx-sgvFAFscfzh-NHOJibVJyrZZYWZciHR5Z-c_lgJQmfIfQgJPqWeGdExyqWMEQOA_p3gPQ=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.438379
Ugw0Hd10UUkyI3kXaQh4AaABAg,😂😂,10 bulan yang lalu,TOPIK FARM ,UCes0MJkedfwatRcrrDuoXqQ,0,https://yt3.ggpht.com/EbeSmCF84K10oZYZtZjbN3dSSOmkXByUY6S4zSGFCJXXJA04bUDNY-5k6emr-mFveMObXpTBdA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.442343
UgzzvkaOYAI_9RydMN54AaABAg,Ini yang dicari cari setelah libur 2minggu..,10 bulan yang lalu,Wksy zero7,UCCGEb91h-L7bohXzgCfvR6Q,0,https://yt3.ggpht.com/L_KYgdcn23ZAPy_7F7J_j1zNs3oIEiDAPLiHt0fqppRXnQI8ydpaMMKyTcrIknhoJ9kSMBl18Q=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.446146
UgyKdkN5LtCgIhU14il4AaABAg,Wa'alaikumussalam Warohmatullohi Wabarokaatuh🌹🍃😍🥰🥰😍,10 bulan yang lalu,Kang pii Metal boy,UC0vfNvT5AETDQwLeSpmwigA,0,https://yt3.ggpht.com/ytc/AGIKgqNkS2rSt_faldxBK310hvq9NE-paLuYaWONePoM=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.4514
Ugyj7WFk80CBZ0R-wRh4AaABAg,Pada G20 Nopember2022 Natuna dijadikan CEK POINT - KEK ( Kawasan Economy Khusus) - 7 Island - Natuna Kuat - Indonesia Kuat geo politic strategie - geo economy Indo - Facific & dapat bayar utang Indonesia ( BERDIKARI ) Indonesia berdiri diatas kaki sendiri tdk lagi di bully CIA - UsA - ImF,10 bulan yang lalu,Raja Path,UCK3dgkzE7EyZ8dHq8Lt3lYg,0,https://yt3.ggpht.com/ytc/AGIKgqOmTIBbc1unhy2t4Bdcb69eqKBX9W-ugqbunenNGHgYwTvE0kHDOktF3Cn4mpI6=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.903302
Ugx-IQVWP8kZOLrgtYt4AaABAg,Umumkan turunkan. Minyak goreng dan BBM,10 bulan yang lalu,Salaka Domas,UCwKrMuHQwfwTtLf0KGBQX4A,0,https://yt3.ggpht.com/ytc/AGIKgqMsanhEomm7xyTO9Or4diexiHYSn8iAXRNnAU0e=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.909276
UgzOdkq7PdVNZBKjUjV4AaABAg,YOK BANGKIT YOKK..,10 bulan yang lalu,No Name,UCdoTh2mdjrsKcV3FtZT3rQA,0,https://yt3.ggpht.com/ytc/AGIKgqOeHK7UV6XyW-2sDm80obK0yjUosaoUmNmZ5uTSKA=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.913822
UgyBt2YFaHNaxr-4PkJ4AaABAg,holeeeee,10 bulan yang lalu,Rey Albareta,UCuyoX8sBVut5_D1RArQCrTw,0,https://yt3.ggpht.com/ytc/AGIKgqMJja40EcrNrIC86JYynYQesZ2aXO0QVHw-oBIrPg=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.922566
Ugx2AsBJYNoPZaYYxY94AaABAg,Stok masker gw msh bnyk blm terjual habis...pak...rugi besar dah...xixii,10 bulan yang lalu,Marwan Rwan,UCmYuamfh9ivE7ADdS0z8HJw,0,https://yt3.ggpht.com/ytc/AGIKgqOD7Erb25xtQEmwyBrKyJ7Dsa9CGenk-Pom4w=s176-c-k-c0x00ffffff-no-rj,false,false,1655201826.927995
